:START_ID(Order),:END_ID(Product),:TYPE,UnitPrice,Quantity,Discount
839,68,CONTAINS,3646.8,10,0.0
840,53,CONTAINS,2832.77,11,0.05
840,54,CONTAINS,7629.99,8,0.2
840,69,CONTAINS,3873.36,20,0.2
840,70,CONTAINS,7833.75,4,0.0
840,73,CONTAINS,247.4,20,0.15
841,28,CONTAINS,232.34,3,0.15
842,53,CONTAINS,2909.17,13,0.05
842,64,CONTAINS,5933.99,19,0.2
843,1,CONTAINS,7359.72,3,0.15
843,5,CONTAINS,5093.09,6,0.2
843,16,CONTAINS,8247.23,10,0.15
843,94,CONTAINS,9424.45,11,0.0
844,27,CONTAINS,8327.85,18,0.05
844,41,CONTAINS,9002.51,10,0.0
844,65,CONTAINS,6444.13,1,0.15
844,69,CONTAINS,4084.86,8,0.05
844,99,CONTAINS,1719.15,12,0.15
845,2,CONTAINS,9845.76,6,0.2
845,72,CONTAINS,6180.3,1,0.2
845,97,CONTAINS,9535.64,15,0.05
846,57,CONTAINS,4063.47,16,0.15
846,72,CONTAINS,6089.2,12,0.2
847,12,CONTAINS,9186.14,2,0.15
847,13,CONTAINS,3744.17,8,0.05
847,32,CONTAINS,1828.84,20,0.05
847,52,CONTAINS,5794.66,18,0.0
848,11,CONTAINS,4555.51,9,0.15
848,42,CONTAINS,7506.99,10,0.05
848,48,CONTAINS,823.05,11,0.05
848,87,CONTAINS,3353.49,18,0.15
849,2,CONTAINS,10330.38,3,0.0
849,28,CONTAINS,238.59,5,0.1
850,59,CONTAINS,5506.66,13,0.0
850,63,CONTAINS,9530.35,4,0.2
850,78,CONTAINS,5064.4,18,0.15
851,25,CONTAINS,9743.2,2,0.05
851,56,CONTAINS,269.55,1,0.05
851,66,CONTAINS,9062.0,6,0.1
852,66,CONTAINS,9499.69,10,0.15
852,91,CONTAINS,3042.31,14,0.15
853,44,CONTAINS,7543.67,13,0.05
853,89,CONTAINS,9535.9,12,0.15
854,56,CONTAINS,260.45,2,0.1
855,14,CONTAINS,8338.15,17,0.05
855,50,CONTAINS,9733.76,12,0.0
855,75,CONTAINS,9516.63,4,0.0
855,76,CONTAINS,7486.09,5,0.15
856,13,CONTAINS,3790.07,16,0.15
856,94,CONTAINS,9321.62,19,0.1
857,10,CONTAINS,1839.94,19,0.05
857,56,CONTAINS,251.81,5,0.0
857,79,CONTAINS,10251.77,7,0.05
857,100,CONTAINS,8972.46,2,0.1
858,6,CONTAINS,5278.09,8,0.2
858,72,CONTAINS,6320.57,20,0.1
858,81,CONTAINS,1444.65,13,0.2
858,93,CONTAINS,5831.05,10,0.2
859,18,CONTAINS,5497.27,12,0.05
859,55,CONTAINS,6964.5,3,0.0
859,77,CONTAINS,6877.84,7,0.15
859,85,CONTAINS,1618.7,4,0.2
859,97,CONTAINS,9280.39,8,0.05
860,69,CONTAINS,4033.94,5,0.2
861,16,CONTAINS,8165.04,16,0.0
861,27,CONTAINS,8251.74,7,0.0
861,42,CONTAINS,8054.8,13,0.1
861,65,CONTAINS,6270.16,3,0.2
861,75,CONTAINS,9300.96,14,0.1
862,101,CONTAINS,1626.27,18,0.1
863,19,CONTAINS,7104.49,2,0.0
863,43,CONTAINS,4296.24,3,0.0
863,55,CONTAINS,7063.61,17,0.2
864,69,CONTAINS,4126.32,5,0.05
864,75,CONTAINS,9001.17,15,0.1
864,90,CONTAINS,2660.4,10,0.15
864,93,CONTAINS,5820.9,12,0.2
865,13,CONTAINS,3589.34,13,0.0
865,47,CONTAINS,2310.56,19,0.15
865,64,CONTAINS,5737.66,14,0.2
865,94,CONTAINS,9409.23,19,0.1
866,9,CONTAINS,7041.43,8,0.1
867,21,CONTAINS,2388.79,13,0.15
867,39,CONTAINS,1718.87,3,0.1
867,55,CONTAINS,6950.7,1,0.2
867,78,CONTAINS,5156.45,13,0.2
868,39,CONTAINS,1713.79,7,0.15
868,75,CONTAINS,9329.42,19,0.0
869,1,CONTAINS,7958.22,16,0.0
869,71,CONTAINS,6482.34,13,0.1
869,97,CONTAINS,8901.04,9,0.1
870,71,CONTAINS,6123.3,2,0.05
871,29,CONTAINS,5966.12,16,0.0
871,31,CONTAINS,1418.48,10,0.2
871,32,CONTAINS,1824.79,9,0.2
871,87,CONTAINS,3197.62,10,0.15
872,89,CONTAINS,9315.1,19,0.05
873,19,CONTAINS,7654.67,20,0.0
874,9,CONTAINS,6844.91,14,0.2
874,16,CONTAINS,8792.41,6,0.15
874,54,CONTAINS,7206.32,10,0.15
874,95,CONTAINS,8181.13,16,0.0
875,9,CONTAINS,6733.18,9,0.1
875,34,CONTAINS,7265.46,13,0.1
875,62,CONTAINS,8500.17,12,0.1
876,66,CONTAINS,9310.89,2,0.15
876,67,CONTAINS,1521.89,8,0.1
876,81,CONTAINS,1462.47,6,0.0
877,6,CONTAINS,5638.57,19,0.05
877,37,CONTAINS,9605.46,8,0.0
878,15,CONTAINS,6185.33,15,0.05
879,77,CONTAINS,6778.33,5,0.15
880,73,CONTAINS,247.91,7,0.0
880,82,CONTAINS,6820.56,3,0.05
880,95,CONTAINS,8662.52,16,0.0
881,16,CONTAINS,8849.56,18,0.1
881,55,CONTAINS,6524.21,18,0.05
882,61,CONTAINS,785.32,11,0.0
882,71,CONTAINS,6635.9,20,0.05
882,87,CONTAINS,3354.91,3,0.1
883,10,CONTAINS,1820.19,6,0.2
883,81,CONTAINS,1386.84,9,0.15
883,84,CONTAINS,3967.96,7,0.0
883,97,CONTAINS,8975.19,2,0.2
884,5,CONTAINS,5124.89,6,0.05
885,33,CONTAINS,6142.14,5,0.15
885,50,CONTAINS,9864.21,4,0.05
885,99,CONTAINS,1740.24,20,0.2
886,51,CONTAINS,887.25,7,0.0
886,64,CONTAINS,6022.4,11,0.0
887,23,CONTAINS,8307.66,3,0.05
887,53,CONTAINS,2961.38,5,0.05
887,88,CONTAINS,4417.63,17,0.15
888,51,CONTAINS,872.27,11,0.05
888,69,CONTAINS,4018.65,8,0.05
888,91,CONTAINS,3153.06,13,0.15
889,3,CONTAINS,8625.94,2,0.2
889,6,CONTAINS,5488.87,14,0.0
889,46,CONTAINS,2138.33,4,0.15
889,47,CONTAINS,2290.74,15,0.1
889,71,CONTAINS,6341.84,13,0.0
890,2,CONTAINS,10261.3,12,0.2
890,38,CONTAINS,4484.57,9,0.1
890,88,CONTAINS,4722.99,19,0.15
890,98,CONTAINS,2639.82,1,0.2
891,17,CONTAINS,8299.45,1,0.2
891,23,CONTAINS,8430.92,19,0.05
891,69,CONTAINS,4037.19,7,0.15
892,28,CONTAINS,222.81,17,0.15
892,56,CONTAINS,270.48,4,0.1
892,74,CONTAINS,2328.33,17,0.1
892,88,CONTAINS,4554.57,13,0.2
892,89,CONTAINS,9059.86,11,0.05
893,17,CONTAINS,8427.99,1,0.0
894,8,CONTAINS,8793.71,13,0.15
894,38,CONTAINS,4276.08,18,0.05
894,41,CONTAINS,9544.27,16,0.15
894,46,CONTAINS,2017.14,7,0.2
894,65,CONTAINS,6466.05,18,0.2
895,10,CONTAINS,1858.17,2,0.1
895,92,CONTAINS,9000.22,17,0.2
896,33,CONTAINS,6282.57,1,0.0
897,4,CONTAINS,10041.15,4,0.1
897,9,CONTAINS,6709.51,18,0.0
897,55,CONTAINS,6431.02,11,0.2
897,56,CONTAINS,256.25,12,0.1
897,81,CONTAINS,1381.02,16,0.1
898,60,CONTAINS,2282.68,7,0.05
899,1,CONTAINS,7303.92,13,0.1
899,9,CONTAINS,6706.65,5,0.15
899,16,CONTAINS,8513.48,16,0.2
900,2,CONTAINS,9574.53,13,0.2
900,5,CONTAINS,5022.81,8,0.2
900,38,CONTAINS,4155.66,10,0.05
901,15,CONTAINS,6030.35,10,0.05
901,29,CONTAINS,6170.75,11,0.15
901,101,CONTAINS,1624.96,19,0.0
902,21,CONTAINS,2517.49,4,0.15
902,43,CONTAINS,4334.4,15,0.0
902,52,CONTAINS,5612.13,11,0.2
903,15,CONTAINS,6153.17,16,0.1
903,34,CONTAINS,6890.84,19,0.0
903,76,CONTAINS,7521.24,5,0.15
904,2,CONTAINS,9477.65,13,0.0
904,51,CONTAINS,830.68,13,0.05
904,59,CONTAINS,5343.2,11,0.15
904,66,CONTAINS,9206.46,19,0.0
904,89,CONTAINS,9386.11,2,0.1
905,36,CONTAINS,9166.99,18,0.05
905,79,CONTAINS,9613.95,13,0.05
905,82,CONTAINS,7034.52,6,0.1
905,98,CONTAINS,2625.67,17,0.2
906,38,CONTAINS,4150.79,13,0.1
906,41,CONTAINS,9625.93,9,0.2
907,6,CONTAINS,5284.91,5,0.05
907,63,CONTAINS,9177.92,5,0.2
907,68,CONTAINS,3829.46,11,0.15
907,84,CONTAINS,4172.99,20,0.05
907,86,CONTAINS,8434.62,13,0.15
908,14,CONTAINS,7864.22,6,0.1
908,21,CONTAINS,2465.21,5,0.15
908,41,CONTAINS,9325.23,12,0.15
909,3,CONTAINS,8856.7,2,0.1
909,12,CONTAINS,9626.25,17,0.0
909,53,CONTAINS,2936.22,14,0.15
910,7,CONTAINS,1084.95,18,0.0
910,71,CONTAINS,6656.78,11,0.15
911,18,CONTAINS,5358.99,14,0.0
911,69,CONTAINS,4195.07,8,0.2
912,1,CONTAINS,7687.32,2,0.2
912,6,CONTAINS,5519.86,9,0.1
912,8,CONTAINS,8930.01,18,0.1
912,34,CONTAINS,7360.74,4,0.1
912,72,CONTAINS,5965.37,14,0.2
913,9,CONTAINS,6649.04,3,0.15
913,16,CONTAINS,8546.89,10,0.05
913,33,CONTAINS,6310.09,12,0.1
913,57,CONTAINS,3954.51,12,0.0
913,74,CONTAINS,2245.15,10,0.05
914,6,CONTAINS,5338.18,4,0.05
915,14,CONTAINS,7999.53,12,0.1
915,64,CONTAINS,6256.48,1,0.2
916,18,CONTAINS,5430.47,6,0.2
916,101,CONTAINS,1656.82,11,0.05
917,57,CONTAINS,4117.22,7,0.1
918,7,CONTAINS,1084.5,3,0.1
918,47,CONTAINS,2329.55,19,0.15
918,48,CONTAINS,832.48,11,0.05
919,46,CONTAINS,2133.89,16,0.15
919,89,CONTAINS,9311.85,19,0.1
920,50,CONTAINS,10165.85,20,0.1
921,41,CONTAINS,9570.96,2,0.0
922,67,CONTAINS,1463.85,8,0.05
922,72,CONTAINS,6007.76,2,0.05
923,33,CONTAINS,6251.18,2,0.2
924,9,CONTAINS,6654.44,6,0.0
925,47,CONTAINS,2386.5,3,0.05
926,48,CONTAINS,846.44,9,0.1
927,74,CONTAINS,2195.02,1,0.15
928,31,CONTAINS,1412.77,7,0.0
928,79,CONTAINS,10042.84,1,0.15
929,7,CONTAINS,1096.02,13,0.2
929,12,CONTAINS,8996.16,1,0.15
929,40,CONTAINS,6558.24,12,0.15
929,61,CONTAINS,750.81,7,0.15
929,78,CONTAINS,4870.37,16,0.15
930,15,CONTAINS,6160.13,18,0.05
930,26,CONTAINS,8254.26,20,0.05
930,47,CONTAINS,2301.2,17,0.05
930,51,CONTAINS,838.65,6,0.05
930,55,CONTAINS,7050.47,18,0.05
931,4,CONTAINS,10414.82,12,0.15
931,13,CONTAINS,3758.6,7,0.1
931,47,CONTAINS,2292.31,7,0.2
931,56,CONTAINS,266.78,19,0.05
932,1,CONTAINS,7437.87,7,0.0
932,42,CONTAINS,8206.15,5,0.2
932,52,CONTAINS,5757.0,17,0.2
932,90,CONTAINS,2605.19,5,0.2
933,23,CONTAINS,8085.0,3,0.0
933,28,CONTAINS,223.87,5,0.05
933,32,CONTAINS,1732.87,18,0.0
933,51,CONTAINS,867.15,10,0.05
934,13,CONTAINS,3624.03,18,0.2
934,22,CONTAINS,7583.65,20,0.2
934,54,CONTAINS,7641.96,14,0.1
934,98,CONTAINS,2668.37,15,0.15
935,92,CONTAINS,8626.88,14,0.15
936,57,CONTAINS,4013.06,8,0.15
936,87,CONTAINS,3194.82,12,0.15
937,63,CONTAINS,9431.37,4,0.1
937,72,CONTAINS,6154.55,20,0.2
937,98,CONTAINS,2778.96,14,0.1
938,2,CONTAINS,9770.77,19,0.0
938,5,CONTAINS,4990.08,6,0.1
938,77,CONTAINS,7256.31,18,0.2
938,94,CONTAINS,9135.02,18,0.05
939,1,CONTAINS,7354.62,12,0.05
939,38,CONTAINS,4484.8,13,0.05
939,47,CONTAINS,2373.61,11,0.2
939,79,CONTAINS,10220.63,13,0.0
940,4,CONTAINS,9955.26,7,0.0
940,12,CONTAINS,9255.58,8,0.1
941,37,CONTAINS,9601.56,1,0.1
942,43,CONTAINS,4017.75,15,0.05
942,93,CONTAINS,5707.19,14,0.0
943,74,CONTAINS,2348.95,2,0.05
943,84,CONTAINS,3913.9,17,0.05
944,70,CONTAINS,7504.67,19,0.05
944,97,CONTAINS,9286.89,15,0.15
945,22,CONTAINS,7813.88,8,0.2
946,2,CONTAINS,9583.36,15,0.15
946,18,CONTAINS,5432.9,18,0.0
946,65,CONTAINS,6512.62,18,0.05
946,88,CONTAINS,4636.32,9,0.15
947,40,CONTAINS,6484.38,13,0.05
948,63,CONTAINS,8833.04,5,0.2
948,88,CONTAINS,4700.01,13,0.05
949,27,CONTAINS,7874.76,3,0.05
950,16,CONTAINS,8623.23,16,0.2
950,26,CONTAINS,7899.73,5,0.0
950,37,CONTAINS,10232.78,12,0.2
950,45,CONTAINS,7291.52,13,0.0
950,78,CONTAINS,5249.12,11,0.2
951,95,CONTAINS,8474.57,10,0.15
952,98,CONTAINS,2553.09,1,0.2
953,15,CONTAINS,6191.77,2,0.15
953,57,CONTAINS,4077.16,18,0.0
953,100,CONTAINS,8454.75,15,0.15
954,6,CONTAINS,5495.31,17,0.15
954,59,CONTAINS,5557.87,18,0.2
955,11,CONTAINS,4816.96,7,0.1
955,65,CONTAINS,6344.31,7,0.05
955,73,CONTAINS,269.82,17,0.2
956,29,CONTAINS,5977.1,11,0.0
956,50,CONTAINS,9619.13,4,0.0
957,61,CONTAINS,742.97,3,0.0
957,93,CONTAINS,5528.18,12,0.15
957,99,CONTAINS,1724.27,19,0.05
958,50,CONTAINS,9541.09,6,0.1
958,96,CONTAINS,8463.51,5,0.2
959,23,CONTAINS,8577.11,16,0.15
959,60,CONTAINS,2236.29,7,0.15
960,61,CONTAINS,768.86,20,0.2
960,62,CONTAINS,8411.49,13,0.15
960,93,CONTAINS,5690.57,1,0.15
961,39,CONTAINS,1626.2,5,0.05
961,71,CONTAINS,6179.49,14,0.05
961,72,CONTAINS,6144.02,10,0.1
961,78,CONTAINS,5299.24,3,0.05
961,96,CONTAINS,8531.67,20,0.05
962,6,CONTAINS,5634.29,5,0.0
963,7,CONTAINS,1117.75,14,0.2
963,8,CONTAINS,8835.0,16,0.0
963,35,CONTAINS,3266.57,9,0.0
963,47,CONTAINS,2449.41,19,0.1
963,74,CONTAINS,2178.89,6,0.2
964,13,CONTAINS,3702.37,1,0.15
964,54,CONTAINS,7475.11,3,0.0
964,60,CONTAINS,2152.45,7,0.1
964,67,CONTAINS,1521.03,4,0.05
964,74,CONTAINS,2375.42,15,0.0
965,16,CONTAINS,8244.84,14,0.1
965,27,CONTAINS,8092.89,5,0.05
965,28,CONTAINS,234.14,7,0.15
965,76,CONTAINS,7537.66,12,0.1
965,92,CONTAINS,8962.88,10,0.2
966,1,CONTAINS,7796.47,14,0.1
966,9,CONTAINS,6793.74,12,0.05
966,33,CONTAINS,6227.79,10,0.15
966,46,CONTAINS,2037.5,7,0.1
966,87,CONTAINS,3279.09,2,0.05
967,85,CONTAINS,1575.28,10,0.05
968,5,CONTAINS,4922.55,2,0.0
968,40,CONTAINS,6497.56,10,0.05
968,44,CONTAINS,7557.48,6,0.0
968,66,CONTAINS,9396.11,16,0.0
969,8,CONTAINS,9288.9,14,0.2
969,18,CONTAINS,5448.28,1,0.05
969,56,CONTAINS,276.1,3,0.2
969,69,CONTAINS,4067.36,16,0.2
970,38,CONTAINS,4201.61,3,0.2
970,64,CONTAINS,6286.06,5,0.0
971,75,CONTAINS,9125.42,11,0.15
971,77,CONTAINS,7308.44,18,0.05
971,95,CONTAINS,8368.05,7,0.15
972,29,CONTAINS,6344.27,9,0.1
972,38,CONTAINS,4482.59,9,0.15
972,41,CONTAINS,9480.45,3,0.0
972,74,CONTAINS,2276.84,7,0.1
973,59,CONTAINS,5433.27,12,0.2
973,71,CONTAINS,6527.57,13,0.05
973,84,CONTAINS,4061.05,1,0.0
973,92,CONTAINS,9367.03,12,0.1
974,96,CONTAINS,9254.31,2,0.15
975,19,CONTAINS,7230.36,7,0.1
975,33,CONTAINS,6278.38,17,0.0
975,51,CONTAINS,902.19,11,0.1
975,57,CONTAINS,4151.47,14,0.05
975,64,CONTAINS,6270.13,19,0.0
976,33,CONTAINS,5908.79,10,0.1
976,78,CONTAINS,4957.5,17,0.15
977,3,CONTAINS,8772.29,17,0.05
977,42,CONTAINS,7574.4,13,0.0
977,57,CONTAINS,4238.1,5,0.0
977,92,CONTAINS,9257.79,19,0.2
978,101,CONTAINS,1725.7,15,0.2
979,64,CONTAINS,5744.5,15,0.1
980,2,CONTAINS,10358.3,6,0.15
980,31,CONTAINS,1404.6,3,0.05
980,70,CONTAINS,7907.85,4,0.0
980,84,CONTAINS,3988.04,13,0.2
980,92,CONTAINS,8908.92,9,0.0
981,23,CONTAINS,8876.79,2,0.2
981,35,CONTAINS,3124.1,3,0.2
981,40,CONTAINS,6471.47,17,0.1
981,52,CONTAINS,5858.04,12,0.0
982,31,CONTAINS,1399.25,14,0.05
983,15,CONTAINS,6329.88,19,0.05
983,79,CONTAINS,9407.37,15,0.15
983,82,CONTAINS,7088.3,6,0.2
983,99,CONTAINS,1739.53,7,0.2
984,31,CONTAINS,1323.67,1,0.2
984,61,CONTAINS,729.98,6,0.1
985,5,CONTAINS,5225.22,16,0.0
985,52,CONTAINS,5917.57,11,0.15
985,64,CONTAINS,5847.23,11,0.1
986,14,CONTAINS,7860.45,6,0.05
986,50,CONTAINS,9514.27,14,0.2
986,99,CONTAINS,1611.68,20,0.2
987,88,CONTAINS,4328.46,11,0.1
988,16,CONTAINS,8431.85,3,0.1
988,69,CONTAINS,4064.4,8,0.05
988,70,CONTAINS,8045.26,2,0.0
988,86,CONTAINS,7990.89,8,0.1
988,89,CONTAINS,9447.14,2,0.05
989,11,CONTAINS,4747.0,20,0.1
989,50,CONTAINS,9444.66,15,0.2
989,92,CONTAINS,9097.66,14,0.05
990,11,CONTAINS,4839.63,20,0.1
990,26,CONTAINS,7758.31,5,0.05
990,56,CONTAINS,257.24,16,0.05
990,62,CONTAINS,8476.83,2,0.05
990,100,CONTAINS,8686.4,5,0.1
991,11,CONTAINS,4647.34,4,0.1
991,25,CONTAINS,9309.74,18,0.15
992,66,CONTAINS,9447.73,7,0.1
993,11,CONTAINS,4450.97,7,0.15
993,97,CONTAINS,9377.32,9,0.15
994,23,CONTAINS,8486.02,17,0.05
994,32,CONTAINS,1712.87,4,0.1
994,35,CONTAINS,3317.04,8,0.1
994,63,CONTAINS,8745.37,18,0.2
995,39,CONTAINS,1721.98,8,0.1
996,12,CONTAINS,9006.93,18,0.0
997,19,CONTAINS,7205.19,20,0.15
997,41,CONTAINS,9212.93,7,0.05
997,68,CONTAINS,3672.35,18,0.2
997,69,CONTAINS,3934.04,13,0.05
998,62,CONTAINS,8150.73,18,0.15
